PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue(µg/L),SampleEventCode,MonitoringRequirement,Region
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,4/18/2018,200492597,HAA6Br,,EPA 552.3,=,8.6,SEH1,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,4/18/2018,200492597,HAA9,,EPA 552.3,=,24.5,SEH1,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,7/19/2018,200500164A,HAA5,,EPA 552.3,=,20.1,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,7/19/2018,200500164A,HAA6Br,,EPA 552.3,=,8,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,7/19/2018,200500164A,HAA9,,EPA 552.3,=,27.4,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,10/3/2018,200507964A,HAA5,,EPA 552.3,=,13.3,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,10/3/2018,200507964A,HAA6Br,,EPA 552.3,=,6.4,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,10/3/2018,200507964A,HAA9,,EPA 552.3,=,19.7,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,1/21/2019,200519444A,HAA5,,EPA 552.3,=,15,SEH4,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,1/21/2019,200519444A,HAA6Br,,EPA 552.3,=,8.1,SEH4,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP10,6685 Coolidge Hwy.,DS,1/21/2019,200519444A,HAA9,,EPA 552.3,=,22.7,SEH4,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,4/18/2018,200492598,HAA5,,EPA 552.3,=,11.2,SEH1,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,4/18/2018,200492598,HAA6Br,,EPA 552.3,=,7.3,SEH1,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,4/18/2018,200492598,HAA9,,EPA 552.3,=,18,SEH1,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,7/19/2018,200500165A,HAA5,,EPA 552.3,=,11.8,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,7/19/2018,200500165A,HAA6Br,,EPA 552.3,=,4.6,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,7/19/2018,200500165A,HAA9,,EPA 552.3,=,16.4,SEH2,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,10/3/2018,200507979A,HAA5,,EPA 552.3,=,17.2,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,10/3/2018,200507979A,HAA6Br,,EPA 552.3,=,7.5,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,10/3/2018,200507979A,HAA9,,EPA 552.3,=,24.3,SEH3,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,1/21/2019,200519445A,HAA5,,EPA 552.3,=,13.3,SEH4,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,1/21/2019,200519445A,HAA6Br,,EPA 552.3,=,7.2,SEH4,AM,5
MI0006690,Troy,L,4791,Distribution System,SW,DBP12,3601 Forge Rd.,DS,1/21/2019,200519445A,HAA9,,EPA 552.3,=,20.1,SEH4,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599A,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599A,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599A,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599D,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599D,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/18/2018,200492599D,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,4/19/2018,200492599C,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,5/23/2018,2317696001,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,5/23/2018,2317696001,manganese,0.4,EPA 200.8,<,,SEA1,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166A,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166A,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166A,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166C,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166C,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/19/2018,200500166C,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2018,2329256001,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2018,2329256001,manganese,0.4,EPA 200.8,<,,SEA2,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963A,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963A,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963A,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963C,1-butanol,2,EPA 541,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963C,2-methoxyethanol,0.4,EPA 541,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,200507963C,2-propen-1-ol,0.5,EPA 541,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,2342400001,germanium,0.3,EPA 200.8,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,10/3/2018,2342400001,manganese,0.4,EPA 200.8,<,,SEA3,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,1/21/2019,3012756001,germanium,0.3,EPA 200.8,<,,SEA4,AM,5
MI0006690,Troy,L,10973,Detroit Connection,SW,CC002,Primary Connection,EP,1/21/2019,3012756001,manganese,0.4,EPA 200.8,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,manganese,0.4,EPA 200.8,=,0.76,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,1/24/2018,100178P,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,chlorpyrifos,0.03,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,dimethipin,0.2,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,ethoprop,0.03,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,manganese,0.4,EPA 200.8,=,0.8,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,oxyfluorfen,0.05,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,profenofos,0.3,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,tebuconazole,0.2,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,total permethrin,0.04,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,4/4/2018,102685Q,tribufos,0.07,EPA 525.3,<,,SEA2,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,1-butanol,2,EPA 541,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,2-methoxyethanol,0.4,EPA 541,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,2-propen-1-ol,0.5,EPA 541,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,chlorpyrifos,0.03,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,dimethipin,0.2,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,ethoprop,0.03,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,germanium,0.3,EPA 200.8,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,manganese,0.4,EPA 200.8,=,0.592,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,oxyfluorfen,0.05,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,profenofos,0.3,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,tebuconazole,0.2,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,total permethrin,0.04,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,7/16/2018,106487P,tribufos,0.07,EPA 525.3,<,,SEA3,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,1-butanol,2,EPA 541,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,2-methoxyethanol,0.4,EPA 541,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,2-propen-1-ol,0.5,EPA 541,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,chlorpyrifos,0.03,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,dimethipin,0.2,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,ethoprop,0.03,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,germanium,0.3,EPA 200.8,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,manganese,0.4,EPA 200.8,=,0.656,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,o-toluidine,0.007,EPA 530,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,oxyfluorfen,0.05,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,profenofos,0.3,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,quinoline,0.02,EPA 530,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,tebuconazole,0.2,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,total permethrin,0.04,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,20001,Consecutive Connection,SW,EP1,DPW 7001 Moscone Dr.,EP,10/10/2018,108619P,tribufos,0.07,EPA 525.3,<,,SEA4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,1/24/2018,500180P,HAA5,,EPA 552.3,=,10.3,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,1/24/2018,500180P,HAA6Br,,EPA 552.3,=,6.22,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,1/24/2018,500180P,HAA9,,EPA 552.3,=,16.52,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,4/4/2018,502688P,HAA5,,EPA 552.3,=,12,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,4/4/2018,502688P,HAA6Br,,EPA 552.3,=,6.88,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,4/4/2018,502688P,HAA9,,EPA 552.3,=,18.88,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,7/16/2018,506489P,HAA5,,EPA 552.3,=,17.454,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,7/16/2018,506489P,HAA6Br,,EPA 552.3,=,8.658,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,7/16/2018,506489P,HAA9,,EPA 552.3,=,24.633,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,10/10/2018,508621P,HAA5,,EPA 552.3,=,14.069,SEH4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,10/10/2018,508621P,HAA6Br,,EPA 552.3,=,7.419,SEH4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS1,46061 VanDyke,DS,10/10/2018,508621P,HAA9,,EPA 552.3,=,20.565,SEH4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,1/24/2018,500179P,HAA5,,EPA 552.3,=,9.5,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,1/24/2018,500179P,HAA6Br,,EPA 552.3,=,5.88,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,1/24/2018,500179P,HAA9,,EPA 552.3,=,15.38,SEH1,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,4/4/2018,502687P,HAA5,,EPA 552.3,=,10.5,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,4/4/2018,502687P,HAA6Br,,EPA 552.3,=,6.51,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,4/4/2018,502687P,HAA9,,EPA 552.3,=,17.01,SEH2,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,7/16/2018,506488P,HAA5,,EPA 552.3,=,15.562,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,7/16/2018,506488P,HAA6Br,,EPA 552.3,=,8.241,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,7/16/2018,506488P,HAA9,,EPA 552.3,=,22.063,SEH3,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,10/10/2018,508620P,HAA5,,EPA 552.3,=,15.384,SEH4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,10/10/2018,508620P,HAA6Br,,EPA 552.3,=,8.474,SEH4,AM,5
MI0006760,City of Utica,S,30001,Distribution System,SW,DS2,45010 Utica Park,DS,10/10/2018,508620P,HAA9,,EPA 552.3,=,22.629,SEH4,AM,5
MI0006905,Washington Township,L,4864,Distribution System,SW,DBP3,Hydrant 200' E. of Prv. on 29,DS,9/5/2018,U8I0038-01,HAA5,,EPA 552.3,=,19.778,SEH1,AM,5
MI0006905,Washington Township,L,4864,Distribution System,SW,DBP3,Hydrant 200' E. of Prv. on 29,DS,9/5/2018,U8I0038-01,HAA6Br,,EPA 552.3,=,9.08,SEH1,AM,5
